9.901999999999993918e+00 1.000000000000000000e+01 9.015024087317490276e-01 9.001389551352035889e-01
9.983999999999996433e+00 1.000000000000000000e+01 9.004702550259994220e-01 9.003633867369768007e-01
1.011199999999999655e+01 1.000000000000000000e+01 9.003760498404710377e-01 9.003297165328069118e-01
1.044400000000000084e+01 1.014000000000000057e+01 9.002152529458350427e-01 9.004071949942202835e-01
1.046200000000000330e+01 1.000000000000000000e+01 8.999331305777896750e-01 8.999603061100110990e-01
1.145399999999999352e+01 1.421999999999999886e+01 8.990727797637264596e-01 8.981275775940845696e-01
1.329400000000000936e+01 1.469999999999999929e+01 8.971066143697092876e-01 8.952668318273477865e-01
1.528399999999999359e+01 1.652000000000000313e+01 8.933709886561076452e-01 8.907677775495352890e-01
1.580199999999999250e+01 1.589000000000000057e+01 8.876664992907077334e-01 8.839676782001478772e-01
1.646599999999997976e+01 1.769000000000000128e+01 8.812291769506103156e-01 8.779520385691136353e-01
1.682199999999998496e+01 1.928000000000000114e+01 8.759044828103729197e-01 8.740880106181251330e-01
1.721799999999993602e+01 1.730999999999999872e+01 8.727162106678031384e-01 8.704253376891520899e-01
1.794999999999996732e+01 1.685999999999999943e+01 8.693702056879636375e-01 8.676016252834142239e-01
1.859199999999998099e+01 1.933999999999999986e+01 8.672351937403839361e-01 8.650166393723918157e-01
1.945999999999996888e+01 2.204000000000000270e+01 8.641938284343775312e-01 8.625361140388320136e-01
2.007599999999997209e+01 2.026999999999999957e+01 8.627237989465532664e-01 8.603624040159192354e-01
2.061799999999993815e+01 2.096000000000000085e+01 8.591252903751692704e-01 8.579350859280525654e-01
2.229599999999993543e+01 2.248999999999999844e+01 8.574588189951090067e-01 8.558612184344881468e-01
2.296599999999999397e+01 2.375000000000000000e+01 8.551734484511406276e-01 8.541524149757796502e-01
2.334199999999999164e+01 2.388000000000000256e+01 8.534306622052496571e-01 8.512929170211840368e-01
2.427800000000000935e+01 2.451000000000000156e+01 8.519826815286564159e-01 8.494796990597947017e-01
2.487400000000000944e+01 2.539000000000000057e+01 8.494952823799393204e-01 8.478956133527225658e-01
2.480399999999998073e+01 2.487000000000000099e+01 8.490810381576002763e-01 8.466976393572678283e-01
2.519999999999999574e+01 2.553000000000000114e+01 8.479000197068349287e-01 8.450978175511548729e-01
2.587600000000002254e+01 2.616999999999999815e+01 8.452935686963150008e-01 8.439598720922757424e-01
2.572000000000002018e+01 2.590000000000000213e+01 8.453065253712556126e-01 8.427344713708567747e-01
2.644000000000001549e+01 2.571999999999999886e+01 8.441579650826873671e-01 8.415628766212021050e-01
2.647000000000001307e+01 2.641999999999999815e+01 8.423437225179982724e-01 8.408507536408849070e-01
2.672000000000003439e+01 2.657999999999999829e+01 8.415228547432282991e-01 8.395747298932680902e-01
2.685200000000000031e+01 2.750000000000000355e+01 8.397369188213897884e-01 8.387124575931169668e-01
2.746200000000001040e+01 2.746999999999999886e+01 8.383665285912400567e-01 8.377312657713619215e-01
2.740600000000000591e+01 2.569999999999999929e+01 8.379499966417044421e-01 8.375289950104515269e-01
2.789799999999999969e+01 2.776000000000000156e+01 8.374082046312038008e-01 8.363462603418625463e-01
2.780600000000003291e+01 2.857999999999999829e+01 8.372346923653587458e-01 8.357526756856005212e-01
2.820600000000001728e+01 2.858999999999999986e+01 8.365729772579010293e-01 8.350121649044016658e-01
2.847599999999998133e+01 2.770000000000000284e+01 8.352073423307075917e-01 8.351564100489164977e-01
2.847199999999995512e+01 2.874999999999999645e+01 8.360348517931739387e-01 8.340736111741761105e-01
2.894799999999999685e+01 2.972000000000000242e+01 8.344634109887760776e-01 8.335608617570859913e-01
2.915999999999994685e+01 2.848000000000000043e+01 8.343752988490164002e-01 8.328945746539123673e-01
2.933200000000003271e+01 3.015999999999999659e+01 8.336327930835545352e-01 8.323030619630396032e-01
2.947599999999998133e+01 3.015999999999999659e+01 8.336520384595900168e-01 8.320806127714595046e-01
2.958799999999997965e+01 2.969000000000000128e+01 8.328370331572406693e-01 8.313503896817003858e-01
2.989599999999998658e+01 2.926000000000000156e+01 8.318877594456161040e-01 8.310138646169347165e-01
3.071199999999996777e+01 3.012000000000000099e+01 8.308053689973462497e-01 8.302851046312871297e-01
3.024999999999997868e+01 3.019999999999999929e+01 8.314486194218768667e-01 8.298933216020638604e-01
3.062199999999994304e+01 3.035999999999999943e+01 8.296517070180527975e-01 8.290989585057153555e-01
3.087800000000000367e+01 3.068000000000000327e+01 8.300011396094904015e-01 8.289219324643727349e-01
3.093199999999995953e+01 3.156999999999999673e+01 8.293302242103818278e-01 8.278950997389781241e-01
3.087199999999993594e+01 3.133000000000000185e+01 8.291800822933574899e-01 8.275360190320867337e-01
3.131599999999993500e+01 3.135000000000000142e+01 8.283024225977503319e-01 8.269402503876848165e-01
3.136399999999995103e+01 3.078999999999999915e+01 8.272799966104793512e-01 8.263869698889829696e-01
3.166799999999998860e+01 3.212999999999999545e+01 8.271155224479278534e-01 8.256250792334358657e-01
3.192799999999998306e+01 3.125999999999999801e+01 8.250782139002866833e-01 8.253419222796684052e-01
3.197199999999991604e+01 3.119999999999999929e+01 8.251568392203471047e-01 8.246826793090853425e-01
3.197399999999996822e+01 3.119999999999999929e+01 8.251307445116687900e-01 8.240260014829924318e-01
3.230199999999990723e+01 3.282999999999999829e+01 8.242856099095106082e-01 8.233895411154115163e-01
3.235399999999996368e+01 3.190000000000000213e+01 8.231593841151222390e-01 8.229013392206578903e-01
3.303199999999994674e+01 3.210999999999999943e+01 8.218485522060292592e-01 8.219350475763653741e-01
3.272999999999996845e+01 3.292999999999999972e+01 8.208033830102631212e-01 8.212989261809867658e-01
3.298799999999991428e+01 3.222999999999999687e+01 8.217005363033598186e-01 8.212911364850843388e-01
