5.547902680927402130e+00 2.044549697456826465e+00 4.975255633211838280e+00 1.942484928957916912e+00 2.928800000000000026e+01 2.884199999999999875e+01 3.431000000000000227e+01 3.307000000000000028e+01
4.930263682684204340e+00 1.910514137274223367e+00 5.156294436057126340e+00 1.878513464394482080e+00 3.369800000000000040e+01 3.428999999999999915e+01 3.191000000000000014e+01 3.564999999999999858e+01
4.821239690624396168e+00 1.862172177307647170e+00 4.635466978862599952e+00 1.853648552595595689e+00 3.451800000000000068e+01 3.610799999999999699e+01 3.542000000000000171e+01 3.607000000000000028e+01
4.719575624161724825e+00 1.836627181720010382e+00 5.044321034602710974e+00 1.832870297786872937e+00 3.527199999999999847e+01 3.674199999999999733e+01 3.249000000000000199e+01 3.637000000000000455e+01
4.690529336330580890e+00 1.825172206591011426e+00 4.758685197111318210e+00 1.822079341725121759e+00 3.555400000000000205e+01 3.723199999999999932e+01 3.687000000000000455e+01 3.739999999999999858e+01
4.585807864588208993e+00 1.805254025409264163e+00 4.703785830155015724e+00 1.811630637061140581e+00 3.639200000000000301e+01 3.823400000000000176e+01 3.650999999999999801e+01 3.731000000000000227e+01
4.565285639460776146e+00 1.800987508868971965e+00 4.671932739384901723e+00 1.803583400875284903e+00 3.655599999999999739e+01 3.831000000000000227e+01 3.556000000000000227e+01 3.757000000000000028e+01
4.509626401720523425e+00 1.789450420429920197e+00 4.747913513434462551e+00 1.794222930524155046e+00 3.715200000000000102e+01 3.862599999999999767e+01 3.557999999999999829e+01 3.788000000000000256e+01
4.536472881888167663e+00 1.781567260926867124e+00 4.737766991958678453e+00 1.789264543302458321e+00 3.691400000000000148e+01 3.875200000000000244e+01 3.610000000000000142e+01 3.874000000000000199e+01
4.510459747964138622e+00 1.778177902522013909e+00 4.836718991359003184e+00 1.800714240995867854e+00 3.726599999999999824e+01 3.909799999999999898e+01 3.382000000000000028e+01 3.732000000000000028e+01
4.466785364588409912e+00 1.772190239827514890e+00 4.665792936217212805e+00 1.780854899340746478e+00 3.722399999999999665e+01 3.961200000000000188e+01 3.573000000000000398e+01 3.850999999999999801e+01
4.456044762735498210e+00 1.765415658758511697e+00 4.705538616189273604e+00 1.777266523154778621e+00 3.776599999999999824e+01 3.979399999999999693e+01 3.556000000000000227e+01 3.907999999999999829e+01
4.436273100486733512e+00 1.768324766349036903e+00 4.540084217088493190e+00 1.771397591204876720e+00 3.756600000000000250e+01 3.943800000000000239e+01 3.725000000000000000e+01 3.896000000000000085e+01
4.425399150182553143e+00 1.762236555356299972e+00 4.981355353267659325e+00 1.771563940193223718e+00 3.786399999999999721e+01 3.982200000000000273e+01 3.278000000000000114e+01 3.853000000000000114e+01
4.409267885772616857e+00 1.758604555385554269e+00 4.629569727703433557e+00 1.765569924686035685e+00 3.772999999999999687e+01 3.975600000000000023e+01 3.589999999999999858e+01 3.936999999999999744e+01
4.446371364859199815e+00 1.757291150579960215e+00 4.734797650147823056e+00 1.767712834852473769e+00 3.784000000000000341e+01 3.998400000000000176e+01 3.489999999999999858e+01 3.914999999999999858e+01
4.379804695218552979e+00 1.754003407362417777e+00 4.990213052820585915e+00 1.764454459991502411e+00 3.790599999999999881e+01 4.000800000000000267e+01 3.397999999999999687e+01 3.953000000000000114e+01
4.326176807467677854e+00 1.753760354490293105e+00 4.724872289705554174e+00 1.767560088539564367e+00 3.852199999999999847e+01 4.048400000000000176e+01 3.654999999999999716e+01 3.889000000000000057e+01
4.355496241566495286e+00 1.743804907773801149e+00 4.501088609819092312e+00 1.759261190573108369e+00 3.825200000000000244e+01 4.047800000000000153e+01 3.771000000000000085e+01 3.935000000000000142e+01
4.331537035816743320e+00 1.747097566467828988e+00 4.484110317129385237e+00 1.757097179894283823e+00 3.814399999999999835e+01 4.053600000000000136e+01 3.842999999999999972e+01 3.939999999999999858e+01
4.320830165462055561e+00 1.739449087503485147e+00 4.636425621251674123e+00 1.755541595943196365e+00 3.874199999999999733e+01 4.075999999999999801e+01 3.688000000000000256e+01 3.943999999999999773e+01
4.332957428857135973e+00 1.738090554265785181e+00 5.108467257551508212e+00 1.754633359470790577e+00 3.868599999999999994e+01 4.091799999999999926e+01 3.094999999999999929e+01 3.972999999999999687e+01
4.297018152146252490e+00 1.735250351952230652e+00 4.818322122022217435e+00 1.754860307905198979e+00 3.890599999999999881e+01 4.122200000000000131e+01 3.612000000000000455e+01 3.947999999999999687e+01
4.311818639090018834e+00 1.727641681417882991e+00 4.808499551292985785e+00 1.754690437219479815e+00 3.900399999999999778e+01 4.125999999999999801e+01 3.373999999999999488e+01 3.967000000000000171e+01
4.286670842362895861e+00 1.732071826778626367e+00 4.654867067900532618e+00 1.750767330552540635e+00 3.887400000000000233e+01 4.079200000000000159e+01 3.773000000000000398e+01 3.964999999999999858e+01
4.300476437911753713e+00 1.726410035674496690e+00 4.677671937818097092e+00 1.752023192985731725e+00 3.909799999999999898e+01 4.116599999999999682e+01 3.614000000000000057e+01 4.000999999999999801e+01
4.255970907559338379e+00 1.730671684777621344e+00 4.663580219124916049e+00 1.748246450617885639e+00 3.906000000000000227e+01 4.103999999999999915e+01 3.635000000000000142e+01 4.014000000000000057e+01
4.249229227577369983e+00 1.725193727454652715e+00 4.487849317584324815e+00 1.746285767949750767e+00 3.897999999999999687e+01 4.143200000000000216e+01 3.881000000000000227e+01 4.010000000000000142e+01
4.267851161385207703e+00 1.726002584603087087e+00 4.570857704343533889e+00 1.748311949208033456e+00 3.882800000000000296e+01 4.127199999999999847e+01 3.760000000000000142e+01 3.966000000000000369e+01
4.277472385956789580e+00 1.725357392348893404e+00 4.841754245994565053e+00 1.742967460986809991e+00 3.916599999999999682e+01 4.142199999999999704e+01 3.560999999999999943e+01 4.017000000000000171e+01
4.272459522867062098e+00 1.712138548323260512e+00 5.024372066474632526e+00 1.745591659125376172e+00 3.921399999999999864e+01 4.155799999999999983e+01 3.418999999999999773e+01 3.947999999999999687e+01
4.265882725872764070e+00 1.709029547505378721e+00 4.940836163070009945e+00 1.743368997676207899e+00 3.909599999999999653e+01 4.185999999999999943e+01 3.421000000000000085e+01 3.972999999999999687e+01
4.287283533694297155e+00 1.718717196638235745e+00 4.635228383375005201e+00 1.746959331082883926e+00 3.880199999999999960e+01 4.163400000000000034e+01 3.732000000000000028e+01 3.992999999999999972e+01
4.236447714730772418e+00 1.715978208083174250e+00 4.766934210777615810e+00 1.745257679432646203e+00 3.940200000000000102e+01 4.168800000000000239e+01 3.459999999999999432e+01 3.978000000000000114e+01
