1.442200000000000060e+01 1.625000000000000000e+01 2.008031741937760017e+00 1.153589634051895629e+00
1.771799999999996800e+01 1.801999999999999957e+01 1.202758965876146169e+00 1.052049270683740989e+00
1.947000000000000242e+01 2.097999999999999687e+01 1.155776203548187109e+00 9.910744085977790663e-01
2.248599999999998644e+01 2.421999999999999886e+01 1.123606998219894848e+00 9.514863739165048129e-01
2.453400000000001313e+01 2.576999999999999957e+01 1.110570879962287982e+00 9.277203652849528304e-01
2.602799999999999159e+01 2.701999999999999957e+01 1.103203651142676822e+00 9.110942383640141529e-01
2.659599999999999653e+01 2.760000000000000142e+01 1.100258637367257819e+00 9.003540348155911754e-01
2.750200000000002021e+01 2.801999999999999957e+01 1.098272024896704391e+00 8.931105317489649309e-01
2.762800000000000722e+01 2.864999999999999858e+01 1.098125542218125084e+00 8.871038650374919454e-01
2.852799999999999159e+01 2.886000000000000298e+01 1.097486620500261800e+00 8.821970596621541150e-01
2.919599999999997308e+01 2.928999999999999915e+01 1.098430887907723585e+00 8.776535177348893102e-01
2.918400000000000816e+01 2.982000000000000028e+01 1.097744049439123515e+00 8.730410825862150448e-01
2.972599999999999909e+01 3.019999999999999929e+01 1.096843073781575306e+00 8.686236397552733468e-01
3.030199999999996407e+01 3.066999999999999815e+01 1.096652348365372509e+00 8.657896074929726238e-01
3.052599999999997138e+01 3.093000000000000327e+01 1.099042357671684345e+00 8.630036299681576040e-01
3.083199999999994745e+01 3.130999999999999872e+01 1.098862234853344555e+00 8.603125632268252554e-01
3.162999999999995637e+01 3.168000000000000327e+01 1.098527158642107260e+00 8.577363278023565352e-01
3.149999999999992895e+01 3.164000000000000057e+01 1.100115450447415544e+00 8.558606577540814886e-01
3.176199999999995782e+01 3.215999999999999659e+01 1.098431388973351241e+00 8.540645438597949113e-01
3.255199999999996407e+01 3.212999999999999545e+01 1.098595347219173846e+00 8.520544433482202251e-01
3.206599999999994566e+01 3.242999999999999972e+01 1.099965832992643167e+00 8.511945660300376248e-01
3.241399999999998727e+01 3.255000000000000426e+01 1.100478912767140161e+00 8.502680962776568707e-01
3.237399999999994549e+01 3.257999999999999829e+01 1.100215406290580678e+00 8.493751835489566915e-01
3.303599999999998005e+01 3.292999999999999972e+01 1.100083671826996845e+00 8.477270299118361274e-01
3.287399999999988154e+01 3.284000000000000341e+01 1.100506996220691924e+00 8.476922385225161838e-01
3.240399999999997505e+01 3.295000000000000284e+01 1.103609413089962299e+00 8.466555843093880318e-01
3.308999999999998209e+01 3.314000000000000057e+01 1.101878059664557430e+00 8.465680071644042792e-01
3.289999999999993463e+01 3.311999999999999744e+01 1.102288397696044919e+00 8.457119637316141691e-01
3.289599999999997237e+01 3.307999999999999829e+01 1.101369520016356018e+00 8.452992695597254524e-01
3.309799999999991371e+01 3.305000000000000426e+01 1.102152725291613011e+00 8.448583686050060715e-01
3.356599999999997408e+01 3.317999999999999972e+01 1.101508108157871035e+00 8.442225369039031424e-01
3.342999999999991445e+01 3.321000000000000085e+01 1.101422033280705426e+00 8.440914139843720410e-01
3.348199999999990695e+01 3.323999999999999488e+01 1.102586751832378198e+00 8.439098775341908887e-01
3.335399999999993526e+01 3.348999999999999488e+01 1.101889555981969915e+00 8.435921662582183123e-01
3.295999999999992269e+01 3.336999999999999744e+01 1.104598804493013509e+00 8.437997959861956998e-01
3.321999999999994913e+01 3.341000000000000369e+01 1.103305449670378691e+00 8.429572195777432775e-01
3.307799999999991059e+01 3.337999999999999545e+01 1.104045366047026411e+00 8.432281452182888160e-01
3.314599999999997237e+01 3.345000000000000284e+01 1.104419704187772355e+00 8.428037600017838082e-01
3.363799999999998391e+01 3.348999999999999488e+01 1.101511954863772846e+00 8.423884670481346371e-01
3.346999999999995623e+01 3.343999999999999773e+01 1.102235005462379736e+00 8.420089696219112962e-01
3.327999999999992298e+01 3.347999999999999687e+01 1.104575082462276425e+00 8.418059492739173866e-01
3.348999999999993804e+01 3.368999999999999773e+01 1.102541235183977841e+00 8.416067866536450781e-01
3.396799999999993247e+01 3.370000000000000284e+01 1.101424745557951779e+00 8.412917433774195208e-01
3.370999999999988006e+01 3.391000000000000369e+01 1.103352400367104691e+00 8.411984628565843947e-01
3.376599999999994139e+01 3.365000000000000568e+01 1.102841901079848919e+00 8.412030148066327317e-01
3.353799999999995407e+01 3.372999999999999687e+01 1.104569452285244502e+00 8.415046588132342187e-01
3.356800000000000495e+01 3.367999999999999972e+01 1.102867846335997326e+00 8.408703596335828090e-01
3.331599999999993145e+01 3.391000000000000369e+01 1.104329513864551471e+00 8.410563557227141995e-01
3.395799999999992735e+01 3.368999999999999773e+01 1.101829887478287251e+00 8.408713536178169523e-01
3.379799999999995919e+01 3.353000000000000114e+01 1.102780038876102875e+00 8.405163128964050490e-01
3.381199999999996209e+01 3.382999999999999829e+01 1.104124090318758800e+00 8.402412723993165633e-01
3.382399999999991280e+01 3.365000000000000568e+01 1.103226250432574274e+00 8.401653560675107490e-01
3.366599999999999682e+01 3.353999999999999915e+01 1.103763024665094461e+00 8.402070334728274359e-01
3.377799999999992053e+01 3.382000000000000028e+01 1.104418549722970155e+00 8.399909023576092038e-01
3.371399999999995600e+01 3.386999999999999744e+01 1.102770230388036010e+00 8.402003386495648929e-01
3.375999999999989143e+01 3.391000000000000369e+01 1.104117337227936702e+00 8.401232559278581924e-01
3.350599999999992917e+01 3.378999999999999915e+01 1.104811394938689073e+00 8.397338315019365895e-01
3.346999999999992781e+01 3.385999999999999943e+01 1.106863553061092631e+00 8.400386318576767986e-01
3.370399999999992957e+01 3.378000000000000114e+01 1.105231966866302651e+00 8.395646931151994341e-01
3.375199999999989586e+01 3.392000000000000171e+01 1.104814320084622326e+00 8.400944519624912177e-01
3.402799999999992764e+01 3.385999999999999943e+01 1.103041063860906057e+00 8.394953504161265512e-01
3.378999999999990678e+01 3.382999999999999829e+01 1.105093317199036695e+00 8.394772492031501443e-01
3.363599999999986068e+01 3.397999999999999687e+01 1.105236509575385107e+00 8.391994310208771291e-01
3.377199999999994873e+01 3.408999999999999631e+01 1.104118364484040438e+00 8.398042990745492320e-01
3.314399999999989177e+01 3.383999999999999631e+01 1.105448133878591310e+00 8.397731114731999957e-01
3.398599999999991184e+01 3.385999999999999943e+01 1.105128119397906561e+00 8.391077686973082983e-01
3.381799999999994100e+01 3.400000000000000000e+01 1.103438041848686657e+00 8.392601916968065456e-01
3.370599999999992491e+01 3.392000000000000171e+01 1.105944322250463019e+00 8.394774876882186154e-01
3.385199999999991860e+01 3.375000000000000000e+01 1.105873696573023590e+00 8.392044150390938206e-01
3.383999999999994657e+01 3.383999999999999631e+01 1.104578870435287019e+00 8.393679363425169404e-01
3.386199999999990951e+01 3.417000000000000171e+01 1.104181769339958263e+00 8.393130414258046512e-01
3.399399999999993582e+01 3.396000000000000085e+01 1.104043027707290348e+00 8.388087881870971430e-01
3.428999999999993520e+01 3.398999999999999488e+01 1.102937819430918509e+00 8.386252799431666016e-01
3.353599999999992320e+01 3.392000000000000171e+01 1.106841115465080350e+00 8.395436352634952915e-01
3.377799999999992053e+01 3.420000000000000284e+01 1.105012010973985825e+00 8.395515164894153948e-01
3.370999999999999375e+01 3.393999999999999773e+01 1.104746940698641433e+00 8.388956754961607309e-01
3.399799999999988387e+01 3.392000000000000171e+01 1.103983989280347133e+00 8.386913993786936361e-01
3.390599999999990644e+01 3.410000000000000142e+01 1.104755333658144156e+00 8.390546222049730662e-01
3.401599999999993429e+01 3.413000000000000256e+01 1.105851919457061072e+00 8.388594372794017096e-01
3.403599999999993742e+01 3.416000000000000369e+01 1.103555021644641476e+00 8.386401119870467991e-01
3.396199999999991093e+01 3.403000000000000114e+01 1.104380425341227268e+00 8.390252515147794687e-01
3.407599999999990814e+01 3.393999999999999773e+01 1.103437567362146599e+00 8.389085761533339181e-01
3.419999999999988205e+01 3.432000000000000028e+01 1.103725538613559598e+00 8.391504689503722636e-01
3.398999999999994515e+01 3.417000000000000171e+01 1.104620809889721667e+00 8.385614101837156609e-01
3.430799999999992878e+01 3.386999999999999744e+01 1.102616880335061333e+00 8.384364103630201903e-01
3.387999999999993150e+01 3.397999999999999687e+01 1.106247908619949705e+00 8.386744199712377057e-01
3.398599999999993315e+01 3.403000000000000114e+01 1.105413944928974823e+00 8.387197289058864191e-01
3.410599999999994481e+01 3.403999999999999915e+01 1.105126885827248051e+00 8.391915683018327243e-01
3.398599999999993315e+01 3.420000000000000284e+01 1.104315662853444957e+00 8.388058752054603495e-01
3.412399999999991707e+01 3.432999999999999829e+01 1.103757759274192507e+00 8.388596355386159775e-01
3.385599999999989507e+01 3.426000000000000512e+01 1.104712843505040176e+00 8.383000336379554662e-01
3.389799999999994640e+01 3.410000000000000142e+01 1.105442823709016364e+00 8.386165827289160379e-01
3.404399999999988324e+01 3.441000000000000369e+01 1.103479496812207028e+00 8.382588092085601073e-01
3.448799999999995691e+01 3.407000000000000028e+01 1.102897003231720019e+00 8.382038364659021301e-01
3.383199999999993679e+01 3.420000000000000284e+01 1.105767271614692016e+00 8.383903971052745208e-01
3.412599999999993372e+01 3.435999999999999943e+01 1.105420000423067650e+00 8.383889500712937703e-01
3.411599999999987176e+01 3.418999999999999773e+01 1.105904084935730225e+00 8.379254375335917215e-01
3.399799999999992650e+01 3.398999999999999488e+01 1.105282495543672194e+00 8.381720821092005780e-01
3.412799999999994327e+01 3.391000000000000369e+01 1.104430726609499702e+00 8.385634039238033521e-01
3.384999999999998721e+01 3.400000000000000000e+01 1.105318382226828211e+00 8.385634472886378532e-01
3.396399999999990627e+01 3.406000000000000227e+01 1.104680850808013703e+00 8.385235720251541514e-01
3.422599999999994935e+01 3.430000000000000426e+01 1.105085134268421809e+00 8.380031839979499297e-01
3.431199999999993366e+01 3.428000000000000114e+01 1.104290084245900472e+00 8.382841103446185826e-01
3.392999999999993577e+01 3.410999999999999943e+01 1.106315146512764302e+00 8.382042502502284886e-01
3.399999999999996447e+01 3.418999999999999773e+01 1.105120237868341793e+00 8.380764536773566142e-01
3.415199999999983760e+01 3.439000000000000057e+01 1.105913482971492723e+00 8.383017249377823221e-01
3.391399999999998016e+01 3.430000000000000426e+01 1.105815730955377774e+00 8.383814590784539611e-01
3.417399999999985738e+01 3.407999999999999829e+01 1.103994687001186303e+00 8.375333800339692658e-01
3.393399999999995487e+01 3.406000000000000227e+01 1.105401456755727985e+00 8.382524090826125596e-01
3.399399999999993582e+01 3.426000000000000512e+01 1.104904153416796264e+00 8.380779612733767481e-01
3.406399999999993611e+01 3.435999999999999943e+01 1.105369755945526222e+00 8.382082924448450711e-01
3.408999999999991815e+01 3.406000000000000227e+01 1.105931899770960847e+00 8.383352793969541805e-01
3.402799999999989922e+01 3.415000000000000568e+01 1.105096467123378501e+00 8.381472078302631967e-01
3.442599999999990956e+01 3.428999999999999915e+01 1.102774825396236835e+00 8.377452404063433500e-01
3.407799999999994611e+01 3.410999999999999943e+01 1.105026852235561741e+00 8.375940890872203282e-01
3.385399999999995657e+01 3.422999999999999687e+01 1.106370927906287660e+00 8.381030908645982214e-01
3.400999999999993406e+01 3.418999999999999773e+01 1.105764688164317278e+00 8.380211739116973924e-01
3.415999999999993975e+01 3.398999999999999488e+01 1.105384607419588550e+00 8.382256528036732268e-01
3.374199999999992627e+01 3.431000000000000227e+01 1.106090800902525428e+00 8.386976415160984910e-01
3.400399999999995515e+01 3.427000000000000313e+01 1.104174984059578923e+00 8.384015344619346610e-01
3.398799999999995691e+01 3.421999999999999886e+01 1.105452554354184436e+00 8.383788258664697235e-01
3.399199999999989785e+01 3.431000000000000227e+01 1.104854324505312624e+00 8.384544193725480543e-01
3.410999999999988574e+01 3.422999999999999687e+01 1.103864107431472785e+00 8.384000063273533421e-01
3.397599999999997067e+01 3.407999999999999829e+01 1.105237915681364314e+00 8.382139558152681413e-01
3.422999999999996135e+01 3.397999999999999687e+01 1.104894920409740022e+00 8.382966773342608313e-01
3.405799999999991456e+01 3.428000000000000114e+01 1.105654114992593140e+00 8.381505269117022205e-01
3.462999999999988177e+01 3.428000000000000114e+01 1.102762452140279681e+00 8.374027268943980973e-01
3.425999999999992696e+01 3.407000000000000028e+01 1.105012420298678411e+00 8.378973199715475939e-01
3.427999999999993008e+01 3.411999999999999744e+01 1.105245870406839970e+00 8.379083480334680312e-01
3.400999999999987011e+01 3.425000000000000000e+01 1.104140366696634512e+00 8.379982264986718388e-01
3.408799999999995833e+01 3.427000000000000313e+01 1.104946924109731388e+00 8.381450858244741120e-01
3.437399999999996680e+01 3.417999999999999972e+01 1.103868746869331563e+00 8.379869532088359829e-01
3.374199999999996180e+01 3.433999999999999631e+01 1.105656067692974975e+00 8.380389486882843242e-01
3.424599999999987432e+01 3.407000000000000028e+01 1.104228898434922002e+00 8.381982396140532643e-01
3.461399999999995458e+01 3.439999999999999858e+01 1.103003038874942110e+00 8.374845854944907853e-01
3.398599999999993315e+01 3.432000000000000028e+01 1.106188669935460167e+00 8.376950809858644265e-01
3.394799999999990092e+01 3.426000000000000512e+01 1.105583299813857501e+00 8.379583713333952355e-01
3.422399999999991138e+01 3.433999999999999631e+01 1.104399009576255475e+00 8.378350639908916930e-01
3.469799999999997198e+01 3.403999999999999915e+01 1.103344398447642538e+00 8.375715948627490137e-01
3.420599999999993202e+01 3.441000000000000369e+01 1.103388787583842845e+00 8.375891305192919578e-01
3.427599999999990388e+01 3.400000000000000000e+01 1.103155136321435803e+00 8.377554725404894320e-01
3.436599999999995703e+01 3.407999999999999829e+01 1.104847473414773296e+00 8.378661908292996952e-01
3.399799999999991940e+01 3.415000000000000568e+01 1.104828858245415990e+00 8.375822241501132970e-01
3.397999999999997556e+01 3.400000000000000000e+01 1.105746279530033682e+00 8.377522634665072188e-01
3.383799999999994412e+01 3.433999999999999631e+01 1.105329331526258674e+00 8.379055162621350528e-01
3.377799999999995606e+01 3.407000000000000028e+01 1.105464735409840582e+00 8.383878091034110414e-01
